IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,119,3.22
47.237.125.8,2087,2087,true,SIN,Asia Pacific,Singapore,86,3.20
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,3.20
47.238.52.160,80,443,true,SIN,Asia Pacific,Singapore,151,3.19
47.238.5.0,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,3.19
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,3.19
47.76.213.245,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,3.19
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,44,3.18
8.210.42.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,3.18
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,80,3.17
47.236.80.110,2083,2083,true,SIN,Asia Pacific,Singapore,105,3.17
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,41,3.17
8.218.228.152,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,3.17
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,57,3.15
8.219.189.143,2053,2053,true,SIN,Asia Pacific,Singapore,55,3.14
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,75,3.14
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,3.12
47.238.44.224,80,443,true,SIN,Asia Pacific,Singapore,55,3.12
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,3,3.12
47.243.255.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,3.11
8.210.48.107,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,3.11
8.210.164.75,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,3.10
8.218.81.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,3.09
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,3.09
47.242.119.104,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,3.09
47.250.152.215,80,443,true,SIN,Asia Pacific,Singapore,55,3.08
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,3.08
47.76.29.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,3.07
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,83,3.07
47.76.98.98,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,3.06
47.80.2.19,443,443,true,ICN,Asia Pacific,Seoul,68,3.05
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,121,3.05
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,92,3.05
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,147,3.04
47.250.11.137,80,443,true,SIN,Asia Pacific,Singapore,53,3.04
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,77,3.03
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,3.02
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,3.01
47.237.0.31,8443,8443,true,SIN,Asia Pacific,Singapore,111,3.00
8.219.177.205,2096,2096,true,SIN,Asia Pacific,Singapore,44,2.99
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,2.98
47.76.225.255,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,2.97
8.217.232.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,2.96
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,96,2.94
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,106,2.94
8.210.89.245,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,2.93
47.236.158.158,2083,2083,true,SIN,Asia Pacific,Singapore,119,2.91
8.218.3.198,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,2.91
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,2.90
8.210.48.107,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,2.90
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,2.90
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,113,2.87
47.80.16.240,443,443,true,ICN,Asia Pacific,Seoul,84,2.86
47.76.213.245,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,2.86
47.238.43.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,2.86
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,52,2.85
47.237.10.1,2096,2096,true,SIN,Asia Pacific,Singapore,120,2.85
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,2.85
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,2.83
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,118,2.81
8.219.78.188,2053,2053,true,SIN,Asia Pacific,Singapore,125,2.81
47.243.70.186,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,2.80
8.219.51.211,2096,2096,true,SIN,Asia Pacific,Singapore,113,2.78
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,2.75
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.75
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,80,2.75
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,2.74
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,101,2.74
47.237.94.140,2087,2087,true,SIN,Asia Pacific,Singapore,142,2.74
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,67,2.74
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,203,2.73
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,2.73
8.210.89.245,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,2.73
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,2.72
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,151,2.72
8.218.188.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,2.72
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,2.71
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.71
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,90,2.71
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,102,2.67
8.210.48.107,2087,2087,true,HKG,Asia Pacific,Hong Kong,109,2.67
47.238.6.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,2.66
47.238.36.250,80,443,true,SIN,Asia Pacific,Singapore,42,2.66
47.238.6.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,2.66
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,183,2.65
8.220.202.59,443,443,true,ICN,Asia Pacific,Seoul,64,2.63
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,2.63
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,2.62
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,2.62
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,115,2.62
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,140,2.61
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,62,2.60
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,2.59
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,58,2.59
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,20,2.57
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,104,2.55
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,104,2.55
47.76.189.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,2.55
8.219.120.87,2096,2096,true,SIN,Asia Pacific,Singapore,94,2.54
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,2.52
47.238.43.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,2.52
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,2.48
8.210.48.107,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,2.47
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,2.46
47.238.48.58,80,443,true,SIN,Asia Pacific,Singapore,94,2.44
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,2.43
47.76.26.26,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,2.43
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,106,2.41
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,108,2.40
8.210.63.130,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,2.40
8.218.122.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,2.40
8.218.81.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,2.40
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,2.39
47.237.121.38,2083,2083,true,SIN,Asia Pacific,Singapore,103,2.36
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,2.35
8.218.65.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,2.34
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,135,2.30
8.219.210.57,8443,8443,true,SIN,Asia Pacific,Singapore,81,2.29
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,2.29
47.236.232.148,2096,2096,true,SIN,Asia Pacific,Singapore,81,2.28
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,2.28
8.210.89.245,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,2.26
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,2.25
47.243.18.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,2.24
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,2.24
8.218.178.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,2.24
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,150,2.23
47.238.52.240,80,443,true,SIN,Asia Pacific,Singapore,94,2.22
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,61,2.22
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,2.21
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,2.21
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,2.21
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,2.21
47.80.16.240,443,443,true,ICN,Asia Pacific,Seoul,64,2.20
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,2.18
8.219.124.227,8443,8443,true,SIN,Asia Pacific,Singapore,104,2.18
47.250.176.199,80,443,true,SIN,Asia Pacific,Singapore,52,2.16
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,49,2.15
8.218.122.55,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.14
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,2.14
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,2.13
47.238.43.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,2.13
8.218.211.124,80,443,true,SIN,Asia Pacific,Singapore,41,2.13
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,13,2.12
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,178,2.12
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,56,2.12
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,2.10
47.243.51.171,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,2.09
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,183,2.08
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,2.08
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,2.07
8.222.179.231,2083,2083,true,SIN,Asia Pacific,Singapore,50,2.05
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,199,2.05
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,163,2.05
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,2.05
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,2.04
47.242.36.78,2096,2096,true,HKG,Asia Pacific,Hong Kong,113,2.03
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,2.03
47.76.26.26,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,2.03
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,44,2.02
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,92,2.00
8.219.201.8,2083,2083,true,SIN,Asia Pacific,Singapore,29,2.00
8.219.60.54,2083,2083,true,SIN,Asia Pacific,Singapore,56,1.99
47.243.74.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,1.99
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,100,1.96
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,1.96
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,78,1.95
47.80.2.19,443,443,true,ICN,Asia Pacific,Seoul,65,1.94
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,1.94
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,1.93
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,1.93
8.219.210.57,2087,2087,true,SIN,Asia Pacific,Singapore,65,1.91
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,88,1.91
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,1.91
47.243.234.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,1.90
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,1.90
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,1.90
47.76.225.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,1.90
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,1.90
47.236.237.90,2083,2083,true,SIN,Asia Pacific,Singapore,79,1.90
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,173,1.89
8.219.189.143,8443,8443,true,SIN,Asia Pacific,Singapore,186,1.89
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,98,1.88
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,1.87
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,125,1.86
47.76.227.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,1.86
8.218.74.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,1.85
8.218.204.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,1.83
47.238.131.39,443,443,true,HKG,Asia Pacific,Hong Kong,61,1.83
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,201,1.82
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,64,1.82
47.236.93.176,8443,8443,true,SIN,Asia Pacific,Singapore,96,1.81
47.243.67.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,1.81
47.242.125.241,2083,2083,true,HKG,Asia Pacific,Hong Kong,152,1.81
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,124,1.81
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,1.81
8.217.123.243,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,1.79
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,1.79
47.242.36.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,1.77
47.243.91.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,1.76
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,1.76
8.220.195.140,443,443,true,ICN,Asia Pacific,Seoul,65,1.76
8.217.181.213,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,1.76
47.238.41.59,80,443,true,SIN,Asia Pacific,Singapore,92,1.75
47.243.51.171,2087,2087,true,HKG,Asia Pacific,Hong Kong,129,1.75
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,1.73
8.218.155.238,2087,2087,true,HKG,Asia Pacific,Hong Kong,138,1.71
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,1.70
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,129,1.70
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,1.69
47.237.121.38,2087,2087,true,SIN,Asia Pacific,Singapore,83,1.69
47.76.98.98,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,1.67
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,72,1.67
47.238.48.153,80,443,true,SIN,Asia Pacific,Singapore,48,1.66
47.76.192.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,1.66
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,1.65
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,86,1.64
8.218.228.152,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,1.62
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,99,1.62
47.238.40.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,131,1.61
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,1.60
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,1.60
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,1.60
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,1.58
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,1.57
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,168,1.54
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,1.50
8.217.121.207,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,1.49
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,47,1.49
47.76.213.245,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,1.48
47.76.213.245,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,1.48
47.243.70.186,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,1.47
47.243.255.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,1.46
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,110,1.45
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,1.44
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,1.44
8.218.222.36,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,1.43
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,69,1.42
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,57,1.42
8.218.222.36,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,1.41
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,148,1.41
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,163,1.41
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,1.40
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,1.40
47.236.232.148,2087,2087,true,SIN,Asia Pacific,Singapore,68,1.40
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,69,1.39
8.218.98.75,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,1.38
47.250.50.53,80,443,true,SIN,Asia Pacific,Singapore,56,1.35
47.236.9.152,2083,2083,true,SIN,Asia Pacific,Singapore,70,1.34
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,202,1.34
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,98,1.31
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,1.30
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,155,1.30
47.238.6.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,1.28
8.218.65.171,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,1.28
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,1.26
8.210.85.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,1.26
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,90,1.23
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,49,1.23
47.238.36.145,80,443,true,SIN,Asia Pacific,Singapore,50,1.22
8.218.53.110,2087,2087,true,HKG,Asia Pacific,Hong Kong,145,1.22
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,1.19
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,127,1.17
47.76.192.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,1.16
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,193,1.15
47.76.214.139,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,1.14
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,1.14
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,1.14
47.74.4.97,443,443,true,NRT,Asia Pacific,Tokyo,88,1.13
47.76.192.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,1.13
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,1.12
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,33,1.11
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,135,1.10
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,136,1.10
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,85,1.09
47.242.125.241,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,1.09
8.220.195.140,443,443,true,ICN,Asia Pacific,Seoul,64,1.08
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,1.08
47.236.164.215,443,443,true,SIN,Asia Pacific,Singapore,114,1.07
47.250.157.19,80,443,true,SIN,Asia Pacific,Singapore,71,1.07
8.220.202.59,443,443,true,ICN,Asia Pacific,Seoul,111,1.07
47.76.192.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,1.06
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,120,1.06
47.242.202.230,443,443,true,HKG,Asia Pacific,Hong Kong,105,1.04
47.250.151.56,80,443,true,SIN,Asia Pacific,Singapore,39,1.01
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,53,1.00
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,0.99
8.220.223.223,443,443,true,ICN,Asia Pacific,Seoul,67,0.99
47.250.57.49,80,443,true,SIN,Asia Pacific,Singapore,69,0.98
47.250.57.45,80,443,true,SIN,Asia Pacific,Singapore,73,0.95
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,60,0.95
47.250.150.193,80,443,true,SIN,Asia Pacific,Singapore,59,0.93
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,128,0.92
47.250.152.215,80,443,true,SIN,Asia Pacific,Singapore,85,0.92
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,74,0.91
47.238.3.10,80,443,true,SIN,Asia Pacific,Singapore,148,0.90
47.250.157.38,80,443,true,SIN,Asia Pacific,Singapore,77,0.90
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,46,0.89
47.250.150.193,80,443,true,SIN,Asia Pacific,Singapore,63,0.88
47.250.44.26,80,443,true,SIN,Asia Pacific,Singapore,49,0.88
47.76.213.245,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,0.88
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,228,0.88
47.250.47.68,80,443,true,SIN,Asia Pacific,Singapore,113,0.86
47.243.91.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,228,0.86
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,84,0.85
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,184,0.85
47.76.225.255,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,0.85
47.76.192.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,0.84
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,0.83
47.242.125.241,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,0.82
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,0.82
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,0.81
47.76.192.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,0.80
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,41,0.80
47.250.147.84,80,443,true,SIN,Asia Pacific,Singapore,47,0.79
47.250.49.148,80,443,true,SIN,Asia Pacific,Singapore,53,0.79
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,0.79
47.245.96.80,2053,2053,true,SIN,Asia Pacific,Singapore,33,0.78
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,93,0.77
47.76.192.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,0.77
47.250.40.246,80,443,true,SIN,Asia Pacific,Singapore,73,0.76
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,0.76
47.250.157.10,80,443,true,SIN,Asia Pacific,Singapore,25,0.75
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,32,0.75
47.250.176.160,80,443,true,SIN,Asia Pacific,Singapore,43,0.75
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,27,0.74
8.218.178.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,0.74
47.250.40.144,80,443,true,SIN,Asia Pacific,Singapore,52,0.73
47.250.176.160,80,443,true,SIN,Asia Pacific,Singapore,35,0.73
47.250.176.199,80,443,true,SIN,Asia Pacific,Singapore,46,0.71
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,83,0.71
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,150,0.71
8.218.181.189,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,0.71
47.76.214.139,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,0.71
47.250.47.68,80,443,true,SIN,Asia Pacific,Singapore,74,0.70
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,64,0.70
47.250.147.84,80,443,true,SIN,Asia Pacific,Singapore,60,0.69
47.250.147.26,80,443,true,SIN,Asia Pacific,Singapore,40,0.69
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,85,0.68
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,83,0.68
8.218.188.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,0.68
47.250.36.83,80,443,true,SIN,Asia Pacific,Singapore,41,0.67
47.250.14.44,80,443,true,SIN,Asia Pacific,Singapore,97,0.67
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,130,0.67
47.250.155.240,80,443,true,SIN,Asia Pacific,Singapore,54,0.67
47.250.14.44,80,443,true,SIN,Asia Pacific,Singapore,40,0.67
47.250.49.148,80,443,true,SIN,Asia Pacific,Singapore,59,0.67
47.250.152.116,80,443,true,SIN,Asia Pacific,Singapore,72,0.67
47.250.153.55,80,443,true,SIN,Asia Pacific,Singapore,64,0.65
47.250.36.113,80,443,true,SIN,Asia Pacific,Singapore,20,0.65
47.76.233.67,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,0.65
